"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","inCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","institutionCode","eventTime","identifiedBy","http://unknown.org/captive","identificationID","reproductiveCondition","occurrenceRemarks","identificationRemarks","projectId","individualCount","informationWithheld"
"100","Asclepias linaria Cav.",-99.745439,20.92002,"cdround","gbif","2850691119","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:35:18.888+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-08-10T13:33:33",31,"Querétaro",2020,8,1,2020-08-01,"2020-11-18T04:33:07.000+00:00","2022-02-25T19:35:18.888+00:00","https://www.inaturalist.org/observations/56023650","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Victor Perez Gonzalez","56023650","victorperezgonzalez","2020/08/01 1:08 PM HST","iNaturalist research-grade observations","Cadereyta, Qro., México","2850691119","Observations","https://www.inaturalist.org/observations/56023650","62295","Victor Perez Gonzalez","56023650","iNaturalist","23:08:00Z","Victor Perez Gonzalez","wild","122921939","flowering",NA,NA,NA,NA,NA
"101","Asclepias linaria Cav.",-100.549172,20.253398,"","gbif","2850744060","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:33:42.475+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-08-16T23:54:03",80,"Guanajuato",2020,8,2,2020-08-02,"2020-11-24T19:40:06.000+00:00","2022-02-25T19:33:42.475+00:00","https://www.inaturalist.org/observations/56683627","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Ricardo Frias","56683627","ric_fv","2020/08/02","iNaturalist research-grade observations","Jerécuaro, Gto., México","2850744060","Observations","https://www.inaturalist.org/observations/56683627","62295","Ricardo Frias","56683627","iNaturalist",NA,"Lupita Chávez Hernández","wild","124281792","flowering",NA,NA,NA,NA,NA
"102","Asclepias linaria Cav.",-101.224191,20.717468,"cdround","gbif","2850843852","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:40:40.267+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-08-19T02:43:29",1052,"Guanajuato",2020,8,7,2020-08-07,"2020-10-20T06:18:39.000+00:00","2022-02-25T19:40:40.267+00:00","https://www.inaturalist.org/observations/56473905","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Eugenia - Tutor","56473905","eugenia_tutor","2020-08-07 3:04:29 PM CDT","iNaturalist research-grade observations","Salamanca, Gto., México","2850843852","Observations","https://www.inaturalist.org/observations/56473905","62295","Eugenia - Tutor","56473905","iNaturalist","20:04:29Z","Oscar González","wild","124722396","flowering",NA,NA,NA,NA,NA
"103","Asclepias linaria Cav.",-101.547524,21.135662,"cdround","gbif","2851093978","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:50:32.563+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-08-16T01:21:04",NA,"Guanajuato",2020,8,15,2020-08-15,"2020-11-24T19:40:02.000+00:00","2022-02-25T19:50:32.563+00:00","https://www.inaturalist.org/observations/56583269","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Bodo","56583269","bodofzt","2020/08/15 11:10 AM CDT","iNaturalist research-grade observations","León, Gto., México","2851093978","Observations","https://www.inaturalist.org/observations/56583269","62295","Bodo","56583269","iNaturalist","16:10:00Z","Bodo","wild","124065789","flowering|flower budding",NA,NA,NA,NA,NA
"104","Asclepias linaria Cav.",-103.00611,21.129136,"cdround","gbif","2851100839","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:49:27.984+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-08-08T03:49:18",61,"Jalisco",2020,8,1,2020-08-01,"2020-08-12T17:58:51.000+00:00","2022-02-25T19:49:27.984+00:00","https://www.inaturalist.org/observations/55763976","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Gilberto Ponce Tejeda","55763976","poncetejedai_tutor","2020/08/01 8:51 AM CDT","iNaturalist research-grade observations","Yahualica de González Gallo, Jal., México","2851100839","Observations","https://www.inaturalist.org/observations/55763976","62295","Gilberto Ponce Tejeda","55763976","iNaturalist","13:51:00Z","Gilberto Ponce Tejeda","wild","122410504","flowering",NA,NA,NA,NA,NA
"105","Asclepias linaria Cav.",-101.648277,21.398301,"cdround","gbif","2851104671","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:34:47.818+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-08-07T16:34:13",NA,"Guanajuato",2020,8,4,2020-08-04,"2020-08-12T15:21:06.000+00:00","2022-02-25T19:34:47.818+00:00","https://www.inaturalist.org/observations/55710795","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Pablo González Maldonado","55710795","pablifis21","2020/08/04 4:18 PM CDT","iNaturalist research-grade observations","San Felipe, Gto., México","2851104671","Observations","https://www.inaturalist.org/observations/55710795","62295","Pablo González Maldonado","55710795","iNaturalist","21:18:00Z","Pablo González Maldonado","wild","122301372","flowering","Exif_JPEG_420",NA,NA,NA,NA
"106","Asclepias linaria Cav.",-99.750889,20.762822,"cdround","gbif","2851147517","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:35:48.442+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-08-19T17:35:01",15,"Querétaro",2020,8,17,2020-08-17,"2020-09-22T22:14:35.000+00:00","2022-02-25T19:35:48.442+00:00","https://www.inaturalist.org/observations/56950513","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","José Belem Hernández Díaz","56950513","belemqueuedelapin","2020/08/17 12:51 PM CDT","iNaturalist research-grade observations","Cadereyta, Qro., México","2851147517","Observations","https://www.inaturalist.org/observations/56950513","62295","José Belem Hernández Díaz","56950513","iNaturalist","17:51:00Z","José Belem Hernández Díaz","wild","124831467","flowering",NA,NA,NA,NA,NA
"107","Asclepias linaria Cav.",-101.172564,19.669178,"cdround","gbif","2851149605","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:50:54.631+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-08-14T02:12:57",3,"Michoacán",2020,8,13,2020-08-13,"2020-11-24T19:39:55.000+00:00","2022-02-25T19:50:54.631+00:00","https://www.inaturalist.org/observations/56349882","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Ignacio Torres García","56349882","nachotorres","2020-08-13 2:44:06 PM CDT","iNaturalist research-grade observations","Morelia, Mich., México","2851149605","Observations","https://www.inaturalist.org/observations/56349882","62295","Ignacio Torres García","56349882","iNaturalist","19:44:06Z","Ignacio Torres García","wild","123665069","flowering|flower budding",NA,NA,NA,NA,NA
"108","Asclepias linaria Cav.",-101.405963,19.647555,"cdround","gbif","2851312378","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:49:51.312+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-08-18T08:22:06",3,"Michoacán",2020,8,17,2020-08-17,"2020-09-22T22:14:38.000+00:00","2022-02-25T19:49:51.312+00:00","https://www.inaturalist.org/observations/56813329","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","María Isabel Ignacio Sánchez","56813329","isaignacio","2020-08-17 3:02:27 PM CDT","iNaturalist research-grade observations","Morelia, MX-MC, MX","2851312378","Observations","https://www.inaturalist.org/observations/56813329","62295","María Isabel Ignacio Sánchez","56813329","iNaturalist","20:02:27Z","leonardoac","wild","124557745","flowering|fruiting",NA,NA,NA,NA,NA
"109","Asclepias linaria Cav.",-99.983509,19.940215,"cdround","gbif","2856660969","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:34:58.897+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-08-24T03:08:35",4208,"México",2020,8,3,2020-08-03,"2020-09-22T22:14:05.000+00:00","2022-02-25T19:34:58.897+00:00","https://www.inaturalist.org/observations/57412450","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Gustavo Garduño","57412450","gustavo19563","2020-08-03","iNaturalist research-grade observations","Temascalcingo, Méx., México","2856660969","Observations","https://www.inaturalist.org/observations/57412450","62295","Gustavo Garduño","57412450","iNaturalist",NA,"Gustavo Garduño","wild","125763454","flowering|fruiting","Chapingo SpF",NA,NA,NA,NA
"110","Asclepias linaria Cav.",-98.875556,19.623066,"cdround","gbif","2856721628","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:40:03.325+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-08-21T16:24:32",30545,"México",2020,8,14,2020-08-14,"2020-08-30T22:41:53.000+00:00","2022-02-25T19:40:03.325+00:00","https://www.inaturalist.org/observations/57132969","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Eric R.P.","57132969","repeer","2020-08-14 11:56:11 AM CDT","iNaturalist research-grade observations","Mexico","2856721628","Observations","https://www.inaturalist.org/observations/57132969","62295","Eric R.P.","57132969","iNaturalist","11:56:11Z","Eric R.P.","wild","125219258","flowering",NA,NA,NA,NA,"Coordinate uncertainty increased to 30545m at the request of the observer"
"111","Asclepias linaria Cav.",-111.099517,31.547908,"cdround","gbif","2856752075","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:58:34.787+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-08-24T13:38:47",NA,"Arizona",2020,8,20,2020-08-20,"2020-08-28T23:01:13.000+00:00","2022-02-25T19:58:34.787+00:00","https://www.inaturalist.org/observations/57441536","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","US","United States of America","Jason Ksepka","57441536","milkweedhunter","Thu Aug 20 2020 17:42:52 GMT-0700 (MST)","iNaturalist research-grade observations","Coronado National Forest, Tubac, AZ, US","2856752075","Observations","https://www.inaturalist.org/observations/57441536","62295","Jason Ksepka","57441536","iNaturalist","23:42:52Z","Jason Ksepka","wild","125836931",NA,NA,NA,NA,NA,NA
"112","Asclepias linaria Cav.",-98.310958,18.907166,"cdround","gbif","2856813404","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:34:41.324+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-08-27T00:56:07",NA,"Puebla",2020,8,26,2020-08-26,"2020-09-22T22:12:44.000+00:00","2022-02-25T19:34:41.324+00:00","https://www.inaturalist.org/observations/57694448","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Bodo","57694448","bodofzt","2020/08/26 1:33 PM CDT","iNaturalist research-grade observations","Ocoyucan, Pue., México","2856813404","Observations","https://www.inaturalist.org/observations/57694448","62295","Bodo","57694448","iNaturalist","18:33:00Z","Bodo","wild","126371663","flowering",NA,NA,NA,NA,NA
"113","Asclepias linaria Cav.",-97.858767,18.642814,"cdround","gbif","2864572880","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T20:11:36.531+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-09-14T22:32:27",363,"Puebla",2020,8,20,2020-08-20,"2020-10-15T20:53:31.000+00:00","2022-02-25T20:11:36.531+00:00","https://www.inaturalist.org/observations/59609696","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","erikafdezo","59609696","erikafdezo","2020-08-20 3:06:52 PM CDT","iNaturalist research-grade observations","Molcaxac, Pue., México","2864572880","Observations","https://www.inaturalist.org/observations/59609696","62295","erikafdezo","59609696","iNaturalist","15:06:52Z","leonardoac","wild","130339891","flowering",NA,NA,NA,NA,NA
"114","Asclepias linaria Cav.",-102.717636,21.188698,"cdround","gbif","2864725994","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:50:42.040+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-09-16T21:08:22",122,"Jalisco",2020,8,28,2020-08-28,"2020-11-18T04:21:24.000+00:00","2022-02-25T19:50:42.040+00:00","https://www.inaturalist.org/observations/59817523","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","biosmike","59817523","biosmike","2020/08/28 12:41 PM CDT","iNaturalist research-grade observations","Cañadas de Obregón, Jal., México","2864725994","Observations","https://www.inaturalist.org/observations/59817523","62295","biosmike","59817523","iNaturalist","17:41:00Z","biosmike","wild","130749310","no evidence of flowering",NA,NA,NA,NA,NA
"115","Asclepias linaria Cav.",-100.851509,23.095257,"cdround,cudc,osiic","gbif","2976094028","Asclepias linaria Cav.","14d5676a-2c54-4f94-9023-1e8dcd822aa0","da86174a-a605-43a4-a5e8-53d484152cd3","fe1a98a6-82b8-4652-86d6-d0f938207f67","FR","DWC_ARCHIVE","2021-11-20T15:33:42.330+00:00","2022-01-29T13:06:02.149+00:00",22,"da86174a-a605-43a4-a5e8-53d484152cd3","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE",NA,NA,NA,2020,8,31,2020-08-31,NA,"2022-01-29T13:06:02.149+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico",NA,"q-10246444292",NA,NA,NA,NA,"2976094028",NA,"q-10246444292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"queries",1,NA
"116","Asclepias linaria Cav.",-101.7466,20.47318,"cdround","gbif","3031732981","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:35:41.433+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2021-01-27T03:31:04",16,"Guanajuato",2020,8,31,2020-08-31,"2021-02-04T00:07:27.000+00:00","2022-02-25T19:35:41.433+00:00","https://www.inaturalist.org/observations/68670697","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Eugenia - Tutor","68670697","eugenia_tutor","2020/08/31 10:00 AM CDT","iNaturalist research-grade observations","Pénjamo, Gto., México","3031732981","Observations","https://www.inaturalist.org/observations/68670697","62295","Eugenia - Tutor","68670697","iNaturalist","15:00:00Z","Eugenia - Tutor","wild","152273836","no evidence of flowering",NA,NA,NA,NA,NA
"117","Asclepias linaria Cav.",-101.64241,21.389484,"cdround","gbif","3067623213","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T20:11:27.149+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-09-27T18:52:29",1982,"Guanajuato",2020,8,11,2020-08-11,"2020-10-17T15:48:52.000+00:00","2022-02-25T20:11:27.149+00:00","https://www.inaturalist.org/observations/60998589","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Pedro Nájera Quezada","60998589","najera_tutor","2020/08/11 6:24 PM CDT","iNaturalist research-grade observations","San Felipe, Gto., México","3067623213","Observations","https://www.inaturalist.org/observations/60998589","62295","Pedro Nájera Quezada","60998589","iNaturalist","23:24:00Z","Pedro Nájera Quezada","wild","133090354","flowering",NA,NA,NA,NA,NA
"118","Asclepias linaria Cav.",-101.64241,21.389484,"cdround","gbif","3067650227","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:33:26.456+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-09-27T18:52:28",1982,"Guanajuato",2020,8,11,2020-08-11,"2020-10-17T15:49:25.000+00:00","2022-02-25T19:33:26.456+00:00","https://www.inaturalist.org/observations/60998588","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Pedro Nájera Quezada","60998588","najera_tutor","2020/08/11 6:24 PM CDT","iNaturalist research-grade observations","San Felipe, Gto., México","3067650227","Observations","https://www.inaturalist.org/observations/60998588","62295","Pedro Nájera Quezada","60998588","iNaturalist","23:24:00Z","Pedro Nájera Quezada","wild","133090352","flowering",NA,NA,NA,NA,NA
"119","Asclepias linaria Cav.",-101.653747,21.390426,"cdround","gbif","3067760259","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:33:04.832+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-09-27T17:29:53",1098,"Guanajuato",2020,8,11,2020-08-11,"2020-10-01T22:43:44.000+00:00","2022-02-25T19:33:04.832+00:00","https://www.inaturalist.org/observations/60986261","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Pedro Nájera Quezada","60986261","najera_tutor","2020/08/11 3:58 PM CDT","iNaturalist research-grade observations","San Felipe, Gto., México","3067760259","Observations","https://www.inaturalist.org/observations/60986261","62295","Pedro Nájera Quezada","60986261","iNaturalist","20:58:00Z","Pedro Nájera Quezada","wild","133069622","fruiting",NA,NA,NA,NA,NA
