prov,latitude,longitude,source
gbif,21.024,-99.135,gbif
gbif,21.272778,-100.550278,gbif
gbif,18.702778,-97.405556,gbif
gbif,21.024444,-99.134722,gbif
gbif,19.316667,-98.234722,gbif
gbif,18.7,-97.4,gbif
gbif,21.273333,-100.536667,gbif
gbif,18.704276260480796,-97.40711036101966,gbif
gbif,21.028041466709,-99.13579831488452,gbif
gbif,18.461667,-97.393333,gbif
gbif,18.70278,-97.40556,gbif
gbif,21.02444,-99.13472,gbif
gbif,19.31667,-98.23472,gbif
gbif,21.27278,-100.55611,gbif
gbif,20.798333,-100.221667,gbif
gbif,19.926389,-103.713056,gbif
gbif,19.945,-103.758333,gbif
gbif,19.959178,-103.713897,gbif
gbif,19.96,-103.709722,gbif
gbif,24.625,-101.458333,gbif
gbif,18.658,-97.909,gbif
gbif,18.658056,-97.908889,gbif
gbif,19.955556,-103.748889,gbif
gbif,20.752,-102.854,gbif
gbif,18.216667,-97.483333,gbif
gbif,18.807717,-97.883677,gbif
gbif,19.283,-99.4,gbif
gbif,19.283333,-99.4,gbif
gbif,19.28333,-99.4,gbif
gbif,21.993889,-103.654444,gbif
gbif,21.995,-103.651667,gbif
gbif,19.938611,-103.057778,gbif
gbif,20.250278,-101.947778,gbif
gbif,19.322,-99.194,gbif
gbif,19.316667,-99.183333,gbif
gbif,19.31667,-99.18333,gbif
gbif,23.833,-101.083,gbif
gbif,23.833333,-101.083333,gbif
gbif,24.099444,-99.815278,gbif
gbif,21.578889,-100.292222,gbif
gbif,21.831667,-103.78,gbif
gbif,21.195,-100.466667,gbif
gbif,18.405,-102.353333,gbif
gbif,21.816667,-103.766667,gbif
gbif,25.114,-105.496,gbif
gbif,25.087,-105.434,gbif
gbif,25.113611,-105.495556,gbif
gbif,25.086667,-105.434167,gbif
gbif,18.528333,-97.292222,gbif
gbif,25.035659,-105.842916,gbif
gbif,25.2,-105.475278,gbif
gbif,25.045,-105.420278,gbif
gbif,25.108333,-105.508333,gbif
gbif,25.108333,-105.458333,gbif
gbif,18.696868625217615,-97.40239622555134,gbif
gbif,20.328056,-103.181389,gbif
gbif,25.08667,-105.43667,gbif
gbif,18.52833,-97.29222,gbif
gbif,25.11361,-105.49694,gbif
gbif,19.517,-102.233,gbif
gbif,21.618,-103.048,gbif
gbif,19.35,-98.233,gbif
gbif,21.618056,-103.048056,gbif
gbif,19.35,-98.233333,gbif
gbif,19.516667,-102.233333,gbif
gbif,22.626667,-103.898333,gbif
gbif,17.016667,-97.583333,gbif
gbif,23.5,-104.138889,gbif
gbif,17.01667,-97.58333,gbif
gbif,19.35,-98.23333,gbif
gbif,19.51667,-102.23333,gbif
gbif,21.61806,-103.04806,gbif
gbif,21.076,-99.687,gbif
gbif,27.383333,-107.5,gbif
gbif,21.133333,-99.616667,gbif
gbif,21.2875,-99.137778,gbif
gbif,21.105833,-99.685833,gbif
gbif,21.135,-99.61667,gbif
gbif,25.478,-106.625,gbif
gbif,27.383,-107.5,gbif
gbif,25.478056,-106.625278,gbif
gbif,21.258333,-99.763611,gbif
gbif,21.258333,-99.761667,gbif
gbif,25.47806,-106.617,gbif
gbif,25.475,-106.608333,gbif
gbif,19.866,-100.403,gbif
gbif,19.866111,-100.403333,gbif
gbif,19.831667,-100.358056,gbif
gbif,19.86611,-100.40333,gbif
gbif,19.833,-100.788,gbif
gbif,19.833333,-100.787778,gbif
gbif,19.838333,-100.791667,gbif
gbif,24.099803,-99.817462,gbif
gbif,19.956667,-103.195278,gbif
gbif,19.838333,-100.783333,gbif
gbif,19.83333,-100.78333,gbif
gbif,19.437,-101.722,gbif
gbif,19.458611,-101.738056,gbif
gbif,19.45,-101.74,gbif
gbif,21.24,-100.03,gbif
gbif,19.451667,-101.73,gbif
gbif,19.976667,-102.951389,gbif
gbif,21.298611,-100.055556,gbif
gbif,21.263686,-100.056192,gbif
gbif,19.45086,-101.73806,gbif
gbif,20.957,-102.349,gbif
gbif,20.956667,-102.349167,gbif
gbif,20.333333,-104,gbif
gbif,20.95667,-102.34,gbif
gbif,18.992,-99.108,gbif
gbif,20.168,-99.117,gbif
gbif,20.168333,-99.116667,gbif
gbif,18.991667,-99.108333,gbif
gbif,20.175,-99.125,gbif
gbif,20.168333,-99.0125,gbif
gbif,20.16833,-99.0125,gbif
gbif,18.99167,-99.10833,gbif
gbif,23.59931,-105.849039,gbif
gbif,21.23,-99.636667,gbif
gbif,23.592778,-105.839167,gbif
gbif,19.836,-100.791,gbif
gbif,19.836389,-100.791111,gbif
gbif,20.42,-101.49,gbif
gbif,21.03,-101.44,gbif
gbif,21.113333,-100.358333,gbif
gbif,20.455,-101.508333,gbif
gbif,21.036667,-101.445,gbif
gbif,20.45,-101.5,gbif
gbif,19.8375,-100.794722,gbif
gbif,19.83639,-100.79111,gbif
gbif,24.817,-100.25,gbif
gbif,24.816667,-100.25,gbif
gbif,23.88,-99.92,gbif
gbif,20.683333,-99.561667,gbif
gbif,25.080831,-100.543061,gbif
gbif,20.686219,-99.566993,gbif
gbif,24.81667,-100.25,gbif
gbif,25.08,-100.543333,gbif
gbif,25.671454726267758,-100.30848696027634,gbif
gbif,20.925833,-102.768611,gbif
gbif,22.153611,-102.538611,gbif
gbif,21.01,-102.616667,gbif
gbif,19.075,-98.483,gbif
gbif,19.075,-98.483333,gbif
gbif,19.996667,-102.856667,gbif
gbif,19.089444,-98.496667,gbif
gbif,17.25,-97.833,gbif
gbif,17.25,-97.833333,gbif
gbif,17.823889,-97.514444,gbif
gbif,17.25,-97.83,gbif
gbif,19.016667,-98.051389,gbif
gbif,17.25,-97.83333,gbif
gbif,17.82389,-97.51444,gbif
gbif,21.16,-99.576,gbif
gbif,21.159722,-99.576389,gbif
gbif,21.1,-99.566667,gbif
gbif,25.226750640438013,-100.24043338253654,gbif
gbif,25.226134,-100.242241,gbif
gbif,25.23333,-100.23333,gbif
gbif,21.15972,-99.57639,gbif
gbif,29.933,-109.234,gbif
gbif,19.335,-98.301,gbif
gbif,19.722,-101.666,gbif
gbif,28.495,-108.481,gbif
gbif,19.721944,-101.665556,gbif
gbif,28.495278,-108.48055600000001,gbif
gbif,19.335278,-98.300833,gbif
gbif,29.933333,-109.234167,gbif
gbif,28.5,-108.5,gbif
gbif,19.325,-98.275,gbif
gbif,29.909166,-109.29951,gbif
gbif,19.703333,-101.688333,gbif
gbif,21.258889,-99.2,gbif
gbif,19.341944,-98.230833,gbif
gbif,19.33528,-98.30083,gbif
gbif,19.72194,-101.66556,gbif
gbif,28.49528,-108.47861,gbif
gbif,29.93333,-109.23417,gbif
gbif,19.344,-98.263,gbif
gbif,19.337,-89.247,gbif
gbif,20.147,-99.012,gbif
gbif,19.344444,-98.263333,gbif
gbif,19.336667,-98.246944,gbif
gbif,20.147222,-99.0125,gbif
gbif,19.325,-98.241667,gbif
gbif,25.262222,-100.160556,gbif
gbif,25.262579490053188,-100.16071160451675,gbif
gbif,20.6175,-103.423889,gbif
gbif,20.919167,-102.864722,gbif
gbif,19.316667,-98.233333,gbif
gbif,20,-103,gbif
gbif,19.316667,-98.238611,gbif
gbif,20.14722,-99.0125,gbif
gbif,25.26667,-100.13333,gbif
gbif,19.33667,-98.24694,gbif
gbif,19.34444,-98.26333,gbif
gbif,20.974,-103.183,gbif
gbif,20.973889,-103.182778,gbif
gbif,21.146667,-101.606667,gbif
gbif,18.841667,-98.066667,gbif
gbif,20.97389,-103.17389,gbif
gbif,21.04,-100.302,gbif
gbif,21.040278,-100.3025,gbif
gbif,21.3,-100.41,gbif
gbif,21.569444,-100.439444,gbif
gbif,20.998333,-100.385,gbif
gbif,21.300694,-100.410436,gbif
gbif,21.04028,-100.30694,gbif
gbif,21.262,-99.851,gbif
gbif,21.261944,-99.850556,gbif
gbif,19.53,-102.23,gbif
gbif,21.266667,-99.718611,gbif
gbif,21.26194,-99.86194,gbif
gbif,20.475278,-102.923889,gbif
gbif,21.008056,-103.044167,gbif
gbif,18.883333,-98,gbif
gbif,20.299,-100.177,gbif
gbif,20.299167,-100.176667,gbif
gbif,20.13,-103.72,gbif
gbif,20.303333,-100.181667,gbif
gbif,20.29917,-100.17667,gbif
gbif,22.028,-102.575,gbif
gbif,18.85,-97.383333,gbif
gbif,19.913333,-103.018333,gbif
gbif,18.942222,-97.866667,gbif
gbif,18.85,-97.383,gbif
gbif,22.02778,-102.57778,gbif
gbif,17.255,-97.885,gbif
gbif,17.3,-97.82,gbif
gbif,17.26,-97.881667,gbif
gbif,20.440833,-102.275,gbif
gbif,20.461667,-102.303333,gbif
gbif,24.525,-98.958333,gbif
gbif,23.456098119089226,-101.23016868635766,gbif
gbif,22.127778,-100.829722,gbif
gbif,24.51667,-98.95028,gbif
gbif,19.85,-97.917,gbif
gbif,21.318,-102.037,gbif
gbif,20.333,-100.979,gbif
gbif,21.318333,-102.036667,gbif
gbif,20.333056,-100.978611,gbif
gbif,19.85,-97.916667,gbif
gbif,21.22,-101.63,gbif
gbif,21.118333,-101.68,gbif
gbif,20.336667,-100.968333,gbif
gbif,20.296667,-99.966667,gbif
gbif,20.596667,-101.646667,gbif
gbif,21.283333,-101.583333,gbif
gbif,20.283333,-99.966667,gbif
gbif,19.85,-97.866667,gbif
gbif,19.85,-97.91667,gbif
gbif,20.33306,-100.98306,gbif
gbif,21.31833,-102.035,gbif
gbif,18.983,-98.788,gbif
gbif,18.983056,-98.7875,gbif
gbif,18.658611,-97.399722,gbif
gbif,21.361667,-101.935,gbif
gbif,21.3875,-101.111111,gbif
gbif,18.681331,-97.401705,gbif
gbif,18.866667,-98.344444,gbif
gbif,18.65861,-97.39972,gbif
gbif,18.98306,-98.79972,gbif
gbif,18.967,-99.35,gbif
gbif,22.726,-102.297,gbif
gbif,22.725556,-102.297222,gbif
gbif,23.591667,-104.075,gbif
gbif,18.901944,-98.113889,gbif
gbif,22.72556,-102.29722,gbif
gbif,19.079,-98.517,gbif
gbif,19.079167,-98.516667,gbif
gbif,19.068611,-98.536111,gbif
gbif,19.066667,-98.488056,gbif
gbif,19.07083,-98.48611,gbif
gbif,22.257,-101.111,gbif
gbif,17.382,-97.884,gbif
gbif,17.3825,-97.884167,gbif
gbif,22.257222,-101.111111,gbif
gbif,22.19,-101.01,gbif
gbif,19.070833,-98.486111,gbif
gbif,18.883333,-98.25,gbif
gbif,19.071389,-98.506667,gbif
gbif,18.886086,-98.208719,gbif
gbif,17.3825,-97.88417,gbif
gbif,22.25722,-101.1,gbif
gbif,17.383,-97.917,gbif
gbif,21.389,-103.106,gbif
gbif,17.383333,-97.916667,gbif
gbif,21.389167,-103.106111,gbif
gbif,21.053218,-103.139454,gbif
gbif,23.743611,-104.113333,gbif
gbif,18.908333,-97.952778,gbif
gbif,17.38333,-97.91667,gbif
gbif,21.115556,-102.491389,gbif
gbif,21.1,-102.483333,gbif
gbif,19.835,-100.812,gbif
gbif,19.835,-100.812222,gbif
gbif,19.837778,-100.8175,gbif
gbif,19.835,-100.81222,gbif
gbif,19.485,-101.68,gbif
gbif,19.485278,-101.680278,gbif
gbif,19.45,-96.95,gbif
gbif,20.118719623753368,-102.85112249357218,gbif
gbif,18.691667,-101.56,gbif
gbif,21.040278,-103.054167,gbif
gbif,19.45,-101.683333,gbif
gbif,19.466667,-96.933333,gbif
gbif,18.14,-97.2,gbif
gbif,18.943889,-98.550278,gbif
gbif,18.941667,-98.566667,gbif
gbif,18.8333,-98,gbif
gbif,20.304,-102.11,gbif
gbif,19.408,-102.136,gbif
gbif,23.486,-103.864,gbif
gbif,17.740278,-97.543889,gbif
gbif,20.303889,-102.109722,gbif
gbif,23.485833,-103.863889,gbif
gbif,18.587222,-97.588611,gbif
gbif,19.408056,-102.136111,gbif
gbif,23.565,-99.855,gbif
gbif,19.078333,-97.975,gbif
gbif,19.416667,-102.13,gbif
gbif,23.596841046368574,-99.83122473853606,gbif
gbif,18.590606,-97.584878,gbif
gbif,19.168961970508672,-98.86203530080886,gbif
gbif,19.153889,-98.083889,gbif
gbif,19.086944,-97.859722,gbif
gbif,17,-96.5,gbif
gbif,23,-99.83333,gbif
gbif,20.30389,-102.11,gbif
gbif,17.74028,-97.54389,gbif
gbif,18.58722,-97.58861,gbif
gbif,23.48583,-103.86389,gbif
gbif,20.567,-100.267,gbif
gbif,24.58,-98.994,gbif
gbif,19.817,-100.583,gbif
gbif,20.566667,-100.266667,gbif
gbif,17.563611,-97.387778,gbif
gbif,19.816667,-100.583333,gbif
gbif,24.579722,-98.993889,gbif
gbif,19.716667,-101.188333,gbif
gbif,18.955556,-98.017222,gbif
gbif,20.5,-100.265,gbif
gbif,19.893333,-100.443333,gbif
gbif,19.893,-100.442522,gbif
gbif,21.688056,-101.618611,gbif
gbif,21.181667,-102.890556,gbif
gbif,21.013889,-102.315556,gbif
gbif,19.925833,-102.87,gbif
gbif,18.985556,-98.012222,gbif
gbif,21.701667,-101.616667,gbif
gbif,19.883333,-100.433333,gbif
gbif,19.81667,-100.58333,gbif
gbif,17.56361,-97.38778,gbif
gbif,24.57972,-98.983,gbif
gbif,19.613,-101.566,gbif
gbif,19.541,-101.687,gbif
gbif,22.067,-102.533,gbif
gbif,18.167778,-97.45,gbif
gbif,19.540556,-101.686667,gbif
gbif,19.613056,-101.566111,gbif
gbif,17.81,-97.66,gbif
gbif,17.816667,-97.666667,gbif
gbif,17.791667,-97.708333,gbif
gbif,19.613333,-101.598333,gbif
gbif,19.53,-101.698333,gbif
gbif,18.168056,-97.479167,gbif
gbif,18.941667,-98.016667,gbif
gbif,18.169722,-97.465556,gbif
gbif,19.55,-101.716667,gbif
gbif,18.16778,-97.45,gbif
gbif,22.06667,-102.53333,gbif
gbif,19.54056,-101.68667,gbif
gbif,19.61306,-101.56611,gbif
gbif,19.595,-97.615,gbif
gbif,18.848333,-97.421944,gbif
gbif,19.594722,-97.615,gbif
gbif,18.825,-97.313611,gbif
gbif,19.05,-98.333333,gbif
gbif,19.59472,-97.615,gbif
gbif,18.84833,-97.42194,gbif
gbif,21,-101.2667,gbif
gbif,19.831,-100.334,gbif
gbif,20.255,-101.21,gbif
gbif,20.154,-98.93,gbif
gbif,20.153611,-98.930278,gbif
gbif,19.830556,-100.333611,gbif
gbif,20.255278,-101.209722,gbif
gbif,20.160833,-98.928611,gbif
gbif,20.211111,-101.127778,gbif
gbif,18.936667,-99.23,gbif
gbif,20.15361,-98.92028,gbif
gbif,18.209722,-97.648889,gbif
gbif,20.700556,-103.839722,gbif
gbif,21.791111,-101.820556,gbif
gbif,19.069444,-97.8575,gbif
gbif,18.20972,-97.64889,gbif
gbif,19.54,-101.615,gbif
gbif,17.811111,-97.461111,gbif
gbif,19.539722,-101.615278,gbif
gbif,19.533333,-101.611667,gbif
gbif,17.86,-97.37,gbif
gbif,17.987892,-97.473356,gbif
gbif,18.8925,-98.05,gbif
gbif,19.566667,-101.583333,gbif
gbif,17.81111,-97.46111,gbif
gbif,19.53972,-101.61528,gbif
gbif,21.134167,-99.625278,gbif
gbif,21.019541,-99.740639,gbif
gbif,21.107344,-99.711361,gbif
gbif,20.363333,-102.712222,gbif
gbif,21.107222,-100.307222,gbif
gbif,19.562,-101.416,gbif
gbif,19.561944,-101.415556,gbif
gbif,19.56194,-101.41556,gbif
gbif,19.211,-98.914,gbif
gbif,19.210833,-98.913889,gbif
gbif,19.216673,-98.906678,gbif
gbif,19.216667,-98.91,gbif
gbif,19.21083,-98.91389,gbif
gbif,20.065,-101.449,gbif
gbif,19.218,-98.988,gbif
gbif,17.723889,-97.337778,gbif
gbif,20.065,-101.448611,gbif
gbif,19.217778,-98.988056,gbif
gbif,17.71,-97.35,gbif
gbif,20.078333,-101.516667,gbif
gbif,19.27,-99.023333,gbif
gbif,20.462222,-99.222592,gbif
gbif,19.218333,-98.995,gbif
gbif,20.065,-101.44861,gbif
gbif,19.21778,-98.98444,gbif
gbif,17.72389,-97.33778,gbif
gbif,19.696,-100.742,gbif
gbif,22.156,-101.088,gbif
gbif,23.354,-99.873,gbif
gbif,23.354167,-99.873333,gbif
gbif,19.696111,-100.741667,gbif
gbif,19.515833,-101.609444,gbif
gbif,20.21,-100.878333,gbif
gbif,23.608333,-103.991667,gbif
gbif,23.35417,-99.87333,gbif
gbif,19.69611,-100.74167,gbif
gbif,22.15611,-101.083,gbif
gbif,16.976,-96.615,gbif
gbif,16.976389,-96.615278,gbif
gbif,17.800278,-97.474722,gbif
gbif,17.765556,-97.4825,gbif
gbif,17.8,-97.47,gbif
gbif,18.5825,-99.623333,gbif
gbif,17.80028,-97.47472,gbif
gbif,16.97639,-96.61528,gbif
gbif,17.7,-97.533333,gbif
gbif,21.881944,-101.524167,gbif
gbif,21.756111,-102.023333,gbif
gbif,17.7,-97.53333,gbif
gbif,18.198611,-97.668889,gbif
gbif,22.62,-100.49,gbif
gbif,20.43,-101.723333,gbif
gbif,19.565,-101.521667,gbif
gbif,19.73,-101.515,gbif
gbif,22.624995,-100.517106,gbif
gbif,18.19861,-97.66889,gbif
gbif,19.459,-101.738,gbif
gbif,18.183333,-97.45,gbif
gbif,20.175,-102.03,gbif
gbif,19.585,-101.431667,gbif
gbif,19.601667,-101.673333,gbif
gbif,20.252222,-101.891389,gbif
gbif,18.95,-98,gbif
gbif,18.688056,-97.375278,gbif
gbif,18.183,-97.45,gbif
gbif,19.45861,-101.73806,gbif
gbif,20.061667,-101.888333,gbif
gbif,20.760556,-102.591389,gbif
gbif,19.505,-98.761667,gbif
gbif,19.523333,-98.818333,gbif
gbif,19.771,-101.744,gbif
gbif,19.770556,-101.743611,gbif
gbif,19.77018,-101.74333,gbif
gbif,19.23,-96.755,gbif
gbif,22.726389,-102.561111,gbif
gbif,19.77056,-101.744,gbif
gbif,19.490278,-98.824444,gbif
gbif,23.225,-104.158333,gbif
gbif,20.364722,-102.966111,gbif
gbif,18.6,-100.9,gbif
gbif,19.692,-101.159,gbif
gbif,19.691667,-101.159167,gbif
gbif,19.691667,-100.555,gbif
gbif,19.69167,-101.15917,gbif
gbif,24.071,-99.452,gbif
gbif,24.071111,-99.451667,gbif
gbif,24.07111,-99.45,gbif
gbif,18.65,-97.333,gbif
gbif,23.967,-104.783,gbif
gbif,18.173611,-97.487222,gbif
gbif,23.966667,-104.783333,gbif
gbif,18.65,-97.333333,gbif
gbif,23.008333,-104.008333,gbif
gbif,18.17361,-97.48722,gbif
gbif,27.134,-107.571,gbif
gbif,20.504,-99.778,gbif
gbif,27.133611,-107.571389,gbif
gbif,20.504444,-99.777778,gbif
gbif,27.12,-107.56,gbif
gbif,19.425,-97.408333,gbif
gbif,26.567,-103.555944,gbif
gbif,26.717389,-103.581889,gbif
gbif,20.425,-99.541667,gbif
gbif,27.111667,-107.596667,gbif
gbif,23.608333,-104.058333,gbif
gbif,28.5,-106,gbif
gbif,27.13361,-107.56694,gbif
gbif,20.50444,-99.77111,gbif
gbif,19.588333,-97.35,gbif
gbif,22.096,-100.938,gbif
gbif,23.189,-98.484,gbif
gbif,17.331,-97.674,gbif
gbif,17.330556,-97.673611,gbif
gbif,22.096111,-100.938056,gbif
gbif,23.188889,-98.484444,gbif
gbif,23.18,-98.48,gbif
gbif,17.328333,-97.673333,gbif
gbif,23.608333,-104.341667,gbif
gbif,17.33056,-97.67361,gbif
gbif,23.18889,-98.483,gbif
gbif,22.09611,-100.933,gbif
gbif,21.886667,-102.294722,gbif
gbif,18.470833,-97.437778,gbif
gbif,21.88,-102.48,gbif
gbif,20.221944,-102.683611,gbif
gbif,20.668333,-102.695556,gbif
gbif,19.511,-98.811,gbif
gbif,19.510556,-98.811111,gbif
gbif,21.24,-102.308333,gbif
gbif,19.51083,-98.81111,gbif
gbif,21.32,-101.768056,gbif
gbif,19.493,-98.816,gbif
gbif,19.493056,-98.816111,gbif
gbif,19.3333,-96.6667,gbif
gbif,20.43,-98.53,gbif
gbif,20.471667,-103.446667,gbif
gbif,20.433333,-98.533333,gbif
gbif,19.49306,-98.81611,gbif
gbif,19.526,-98.818,gbif
gbif,17.6875,-97.406667,gbif
gbif,19.52,-98.81,gbif
gbif,17.7,-97.39,gbif
gbif,19.4167,-99.1667,gbif
gbif,17.6875,-97.40667,gbif
gbif,19.52556,-98.8175,gbif
gbif,21.883,-102.483,gbif
gbif,22.170556,-102.507222,gbif
gbif,21.920789,-102.568347,gbif
gbif,21.53,-102.29,gbif
gbif,22.17056,-102.50389,gbif
gbif,25.083,-105.533,gbif
gbif,19.492,-98.826,gbif
gbif,25.083333,-105.533333,gbif
gbif,19.98236,-101.75523,gbif
gbif,25.08,-105.53,gbif
gbif,19.49222,-98.82556,gbif
gbif,21.76,-98.34,gbif
gbif,25.35,-102.983333,gbif
gbif,19.6325,-97.354722,gbif
gbif,25.35,-102.98333,gbif
gbif,23.975,-104.191667,gbif
gbif,19.628,-100.473,gbif
gbif,18.2,-97.466667,gbif
gbif,19.6275,-100.473333,gbif
gbif,19.193333,-99.023333,gbif
gbif,18.2,-97.467,gbif
gbif,19.6275,-100.47333,gbif
gbif,21.176944,-102.842222,gbif
gbif,23.07,-102.78,gbif
gbif,20.711667,-102.458889,gbif
gbif,17.733333,-97.633333,gbif
gbif,20.5,-99,gbif
gbif,28.306667,-108.811111,gbif
gbif,19.897222,-102.851944,gbif
gbif,19.958056,-103.014444,gbif
gbif,21.009722,-102.162222,gbif
gbif,18.736,-97.92,gbif
gbif,20.021,-98.558,gbif
gbif,18.735556,-97.920278,gbif
gbif,20.020833,-98.5575,gbif
gbif,22.186389,-103.161111,gbif
gbif,18.73556,-97.917,gbif
gbif,22.171,-102.507,gbif
gbif,18.867222,-97.854722,gbif
gbif,22.66,-100.45,gbif
gbif,19.486389,-98.767222,gbif
gbif,21.513333,-101.737222,gbif
gbif,19.491916,-98.771416,gbif
gbif,22.066667,-100.466667,gbif
gbif,22.5,-100.5,gbif
gbif,22.666667,-100.45,gbif
gbif,18.86722,-97.85472,gbif
gbif,19.643,-100.956,gbif
gbif,20.879,-99.703,gbif
gbif,25.106,-105.565,gbif
gbif,19.479,-98.818,gbif
gbif,20.878889,-99.703333,gbif
gbif,18.480278,-97.466389,gbif
gbif,19.479167,-98.817778,gbif
gbif,18.033611,-97.690278,gbif
gbif,25.105833,-105.565,gbif
gbif,18.568889,-97.414167,gbif
gbif,19.643333,-100.956389,gbif
gbif,27.44,-107.48,gbif
gbif,19.64,-100.98,gbif
gbif,18.79,-97.85,gbif
gbif,19.517222,-98.807222,gbif
gbif,19.491667,-98.825,gbif
gbif,19.476667,-98.821667,gbif
gbif,20.3333,-103.6667,gbif
gbif,22.323056,-103.306111,gbif
gbif,22.35,-103.2,gbif
gbif,25.10583,-105.55583,gbif
gbif,18.56889,-97.41417,gbif
gbif,18.05,-97.667,gbif
gbif,19.48028,-97.46639,gbif
gbif,19.64333,-100.95639,gbif
gbif,20.87889,-99.70333,gbif
gbif,19.752,-99.234,gbif
gbif,19.752222,-99.233889,gbif
gbif,19.894167,-101.206111,gbif
gbif,23.958333,-104.575,gbif
gbif,19.367,-98.067,gbif
gbif,23.762,-103.882,gbif
gbif,19.417,-99.267,gbif
gbif,19.366667,-98.066667,gbif
gbif,19.416667,-99.266667,gbif
gbif,19.56,-98.83,gbif
gbif,23.76,-103.9,gbif
gbif,19.395204,-99.320056,gbif
gbif,23.733333,-103.983333,gbif
gbif,23.675,-103.975,gbif
gbif,19.5,-98.866667,gbif
gbif,23.583333,-104,gbif
gbif,23.7625,-103.88167,gbif
gbif,19.41667,-99.26667,gbif
gbif,19.36667,-98.06667,gbif
gbif,18.47083,-97.43778,gbif
gbif,19.481,-98.871,gbif
gbif,25.15,-100.633,gbif
gbif,25.793,-105.533,gbif
gbif,19.317,-98.867,gbif
gbif,19.481111,-98.870833,gbif
gbif,25.792778,-105.533333,gbif
gbif,25.15,-100.633333,gbif
gbif,19.316667,-98.866667,gbif
gbif,25.15,-100.63,gbif
gbif,20.949167,-103.296111,gbif
gbif,21.591944,-102.706111,gbif
gbif,20.676944,-102.800278,gbif
gbif,19.316667,-98.883333,gbif
gbif,25.054444,-100.568889,gbif
gbif,25.15,-100.63333,gbif
gbif,19.48111,-98.87083,gbif
gbif,25.72611,-105.54278,gbif
gbif,19.31667,-98.86667,gbif
gbif,19.926667,-102.875833,gbif
gbif,19.965556,-102.866111,gbif
gbif,17.708889,-97.605278,gbif
gbif,19.322222,-99.194444,gbif
gbif,19.33,-99.19,gbif
gbif,19.322031,-99.184443,gbif
gbif,19.893056,-103.723056,gbif
gbif,20.837222,-102.811389,gbif
gbif,20.695278,-102.4875,gbif
gbif,19.25,-99.1667,gbif
gbif,19.32222,-99.18889,gbif
gbif,20.024,-102.581,gbif
gbif,17.508333,-97.509167,gbif
gbif,20.023889,-102.581111,gbif
gbif,20.018889,-102.587067,gbif
gbif,17.50833,-97.50917,gbif
gbif,20.02389,-102.58111,gbif
gbif,19.309,-99.183,gbif
gbif,19.938,-98.596,gbif
gbif,20.241,-98.562,gbif
gbif,19.937778,-98.595556,gbif
gbif,20.240833,-98.561667,gbif
gbif,19.308889,-99.182778,gbif
gbif,20.23,-98.57,gbif
gbif,19.96,-98.69,gbif
gbif,19.627778,-101.578611,gbif
gbif,19.986944,-98.674722,gbif
gbif,19.638889,-101.596111,gbif
gbif,20.24083,-98.5575,gbif
gbif,19.30889,-99.17556,gbif
gbif,19.662,-101.203,gbif
gbif,19.672,-101.377,gbif
gbif,20.13,-98.702,gbif
gbif,20.130278,-98.701667,gbif
gbif,19.671667,-101.376944,gbif
gbif,19.661667,-101.202778,gbif
gbif,20.133611,-98.702778,gbif
gbif,19.653056,-101.494444,gbif
gbif,24.348333,-101.393889,gbif
gbif,19.1667,-101.8333,gbif
gbif,20.116667,-98.733333,gbif
gbif,19.65,-101.516667,gbif
gbif,24.34833,-101.39389,gbif
gbif,19.67167,-101.37694,gbif
gbif,19.66167,-101.20278,gbif
gbif,19.748,-101.222,gbif
gbif,18.202778,-97.658333,gbif
gbif,19.748056,-101.222222,gbif
gbif,19.62,-97.8,gbif
gbif,18.2,-97.65,gbif
gbif,19.531061,-101.562856,gbif
gbif,19.54778,-101.52444,gbif
gbif,19.633333,-97.366667,gbif
gbif,19.74806,-101.23139,gbif
gbif,18.20278,-97.65833,gbif
gbif,19.301,-98.449,gbif
gbif,21.202,-100.57,gbif
gbif,19.300833,-98.448889,gbif
gbif,21.201667,-100.57,gbif
gbif,19.61,-97.38,gbif
gbif,20.125,-98.375,gbif
gbif,19.304014887998147,-98.45166505856493,gbif
gbif,21.20167,-100.56833,gbif
gbif,19.30083,-98.44889,gbif
gbif,19.662,-101.204,gbif
gbif,19.375,-97.39,gbif
gbif,19.661667,-101.204167,gbif
gbif,25.636111,-106.174444,gbif
gbif,24.808333,-105.141667,gbif
gbif,19.69,-101.335,gbif
gbif,19.374722,-97.389722,gbif
gbif,20.413333,-103.229722,gbif
gbif,19.688889,-101.328889,gbif
gbif,19.66167,-101.204,gbif
gbif,19.37472,-97.38972,gbif
gbif,20.669,-99.213,gbif
gbif,19.62,-99.083,gbif
gbif,19.619722,-99.083333,gbif
gbif,20.669167,-99.213056,gbif
gbif,20.64,-99.23,gbif
gbif,19.57,-99.24,gbif
gbif,19.621667,-99.081667,gbif
gbif,20.014722,-102.684444,gbif
gbif,20.916944,-103.223889,gbif
gbif,21.9175,-103.864722,gbif
gbif,19.616667,-99.066667,gbif
gbif,20.633333,-99.25,gbif
gbif,19.61972,-99.08333,gbif
gbif,20.66917,-99.2025,gbif
gbif,19.669167,-101.565833,gbif
gbif,20.897,-100.738,gbif
gbif,20.897222,-100.738333,gbif
gbif,22.34,-101.26,gbif
gbif,20.89722,-100.74722,gbif
gbif,18.856389,-97.711944,gbif
gbif,22.166111,-102.556667,gbif
gbif,20.285,-104.010556,gbif
gbif,18.85639,-97.71194,gbif
