name,longitude,latitude,scientificName,year,month,day,eventDate,individualCount,elevation,stateProvince,countryCode
Asclepias linaria Cav.,-97.908889,18.658056,Asclepias linaria Cav.,1991,10,31,1991-10-31,NA,1880,Puebla,MX
Asclepias linaria Cav.,-103.748889,19.955556,Asclepias linaria Cav.,1991,10,19,1991-10-19,1,0,Jalisco,MX
Asclepias linaria Cav.,-102.854,20.752,Asclepias linaria Cav.,1991,11,13,1991-11-13,NA,2000,Jalisco,MX
Asclepias linaria Cav.,-97.483333,18.216667,Asclepias linaria Cav.,1991,11,15,1991-11-15,NA,1800,Puebla,MX
Asclepias linaria Cav.,-97.883677,18.807717,Asclepias linaria Cav.,1991,11,1,1991-11-01,1,940,Puebla,MX
Asclepias linaria Cav.,-99.4,19.283,Asclepias linaria Cav.,1991,12,1,1991-12-01,NA,NA,Mexico,MX
Asclepias linaria Cav.,-99.4,19.283333,Asclepias linaria Cav.,1991,12,1,1991-12-01,NA,9999,México,MX
Asclepias linaria Cav.,-99.4,19.28333,Asclepias linaria Cav.,1991,12,1,1991-12-01,1,NA,Mexico,MX
Asclepias linaria Cav.,-103.654444,21.993889,Asclepias linaria Cav.,1990,2,2,1990-02-02,1,900,Jalisco,MX
Asclepias linaria Cav.,-103.651667,21.995,Asclepias linaria Cav.,1990,2,2,1990-02-02,1,1800,Jalisco,MX
Asclepias linaria Cav.,-103.057778,19.938611,Asclepias linaria Cav.,1990,3,17,1990-03-17,1,0,Jalisco,MX
Asclepias linaria Cav.,-101.947778,20.250278,Asclepias linaria Cav.,1990,4,25,1990-04-25,1,805,Michoacan de ocampo,MX
Asclepias linaria Cav.,-99.194,19.322,Asclepias linaria Cav.,1990,5,23,1990-05-23,NA,2230,Distrito Federal,MX
Asclepias linaria Cav.,-99.183333,19.316667,Asclepias linaria Cav.,1990,5,23,1990-05-23,NA,2230,Distrito Federal,MX
Asclepias linaria Cav.,-99.18333,19.31667,Asclepias linaria Cav.,1990,5,23,1990-05-23,1,2230,Ciudad de mexico,MX
Asclepias linaria Cav.,-101.083,23.833,Asclepias linaria Cav.,1990,6,5,1990-06-05,NA,2500,San Luis Potosi,MX
Asclepias linaria Cav.,-101.083333,23.833333,Asclepias linaria Cav.,1990,6,5,1990-06-05,NA,2500,San Luis Potosí,MX
Asclepias linaria Cav.,-99.815278,24.099444,Asclepias linaria Cav.,1990,6,16,1990-06-16,NA,995,Nuevo León,MX
Asclepias linaria Cav.,-100.292222,21.578889,Asclepias linaria Cav.,1990,6,12,1990-06-12,1,575,Guanajuato,MX
Asclepias linaria Cav.,-103.78,21.831667,Asclepias linaria Cav.,1990,6,16,1990-06-16,1,1100,Jalisco,MX
Asclepias linaria Cav.,-100.466667,21.195,Asclepias linaria Cav.,1990,6,12,1990-06-12,1,575,Guanajuato,MX
Asclepias linaria Cav.,-102.353333,18.405,Asclepias linaria Cav.,1990,6,7,1990-06-07,1,1185,Michoacan de ocampo,MX
Asclepias linaria Cav.,-99.817219,24.099439,Asclepias linaria Cav.,1990,6,16,1990-06-16,1,497.5,Nuevo leon,MX
Asclepias linaria Cav.,-103.766667,21.816667,Asclepias linaria Cav.,1990,6,16,1990-06-16,2,2200,Jalisco,MX
Asclepias linaria Cav.,-105.496,25.114,Asclepias linaria Cav.,1990,7,29,1990-07-29,NA,2190,Durango,MX
Asclepias linaria Cav.,-105.434,25.087,Asclepias linaria Cav.,1990,7,30,1990-07-30,NA,1940,Durango,MX
Asclepias linaria Cav.,-105.495556,25.113611,Asclepias linaria Cav.,1990,7,29,1990-07-29,NA,2190,Durango,MX
Asclepias linaria Cav.,-105.434167,25.086667,Asclepias linaria Cav.,1990,7,30,1990-07-30,NA,1940,Durango,MX
Asclepias linaria Cav.,-97.292222,18.528333,Asclepias linaria Cav.,1990,7,21,1990-07-21,NA,1960,Puebla,MX
Asclepias linaria Cav.,-105.842916,25.035659,Asclepias linaria Cav.,1990,7,30,1990-07-30,1,970,Durango,MX
Asclepias linaria Cav.,-105.475278,25.2,Asclepias linaria Cav.,1990,7,29,1990-07-29,1,1095,Durango,MX
Asclepias linaria Cav.,-105.420278,25.045,Asclepias linaria Cav.,1990,7,29,1990-07-29,1,1095,Durango,MX
Asclepias linaria Cav.,-105.420278,25.045,Asclepias linaria Cav.,1990,7,30,1990-07-30,1,970,Durango,MX
Asclepias linaria Cav.,-105.508333,25.108333,Asclepias linaria Cav.,1990,7,29,1990-07-29,NA,1095,Durango,MX
Asclepias linaria Cav.,-105.458333,25.108333,Asclepias linaria Cav.,1990,7,30,1990-07-30,NA,970,Durango,MX
Asclepias linaria Cav.,-97.40239622555134,18.696868625217615,Asclepias linaria Cav.,1990,7,9,1990-07-09,1,1143,Puebla,MX
Asclepias linaria Cav.,-103.181389,20.328056,Asclepias linaria Cav.,1990,7,1,1990-07-01,1,0,Jalisco,MX
Asclepias linaria Cav.,-105.43667,25.08667,Asclepias linaria Cav.,1990,7,30,1990-07-30,1,1940,Durango,MX
Asclepias linaria Cav.,-97.29222,18.52833,Asclepias linaria Cav.,1990,7,21,1990-07-21,1,1960,Puebla,MX
Asclepias linaria Cav.,-105.49694,25.11361,Asclepias linaria Cav.,1990,7,29,1990-07-29,1,2190,Durango,MX
Asclepias linaria Cav.,-102.233,19.517,Asclepias linaria Cav.,1990,8,14,1990-08-14,NA,2250,Michoacan,MX
Asclepias linaria Cav.,-103.048,21.618,Asclepias linaria Cav.,1990,8,25,1990-08-25,NA,1830,Zacatecas,MX
Asclepias linaria Cav.,-98.233,19.35,Asclepias linaria Cav.,1990,8,8,1990-08-08,NA,2400,Tlaxcala,MX
Asclepias linaria Cav.,-103.048056,21.618056,Asclepias linaria Cav.,1990,8,25,1990-08-25,NA,1830,Zacatecas,MX
Asclepias linaria Cav.,-98.233333,19.35,Asclepias linaria Cav.,1990,8,8,1990-08-08,NA,2400,Tlaxcala,MX
Asclepias linaria Cav.,-102.233333,19.516667,Asclepias linaria Cav.,1990,8,14,1990-08-14,NA,2250,Michoacán de Ocampo,MX
Asclepias linaria Cav.,-103.898333,22.626667,Asclepias linaria Cav.,1990,8,3,1990-08-03,1,900,Jalisco,MX
Asclepias linaria Cav.,-97.583333,17.016667,Asclepias linaria Cav.,1990,8,3,1990-08-03,1,1200,Oaxaca,MX
Asclepias linaria Cav.,-104.138889,23.5,Asclepias linaria Cav.,1990,8,11,1990-08-11,NA,1050,Durango,MX
Asclepias linaria Cav.,-97.58333,17.01667,Asclepias linaria Cav.,1990,8,3,1990-08-03,NA,NA,Oaxaca,MX
Asclepias linaria Cav.,-98.23333,19.35,Asclepias linaria Cav.,1990,8,8,1990-08-08,1,2400,Tlaxcala,MX
Asclepias linaria Cav.,-102.23333,19.51667,Asclepias linaria Cav.,1990,8,14,1990-08-14,1,2250,Michoacan de ocampo,MX
Asclepias linaria Cav.,-103.04806,21.61806,Asclepias linaria Cav.,1990,8,25,1990-08-25,1,1830,Zacatecas,MX
Asclepias linaria Cav.,-99.687,21.076,Asclepias linaria Cav.,1990,9,2,1990-09-02,NA,2330,Queretaro,MX
Asclepias linaria Cav.,-107.5,27.383333,Asclepias linaria Cav.,1990,9,24,1990-09-24,NA,1880,Chihuahua,MX
Asclepias linaria Cav.,-99.616667,21.133333,Asclepias linaria Cav.,1990,9,2,1990-09-02,NA,2330,Querétaro Arteaga,MX
Asclepias linaria Cav.,-99.137778,21.2875,Asclepias linaria Cav.,1990,9,2,1990-09-02,1,0,Queretaro,MX
Asclepias linaria Cav.,-99.685833,21.105833,Asclepias linaria Cav.,1990,9,2,1990-09-02,1,1165,Queretaro de arteaga,MX
Asclepias linaria Cav.,-99.616667,21.133333,Asclepias linaria Cav.,1990,9,2,1990-09-02,1,2330,Queretaro,MX
Asclepias linaria Cav.,-99.61667,21.135,Asclepias linaria Cav.,1990,9,2,1990-09-02,1,2330,Queretaro,MX
Asclepias linaria Cav.,-106.625,25.478,Asclepias linaria Cav.,1990,10,20,1990-10-20,NA,1550,Durango,MX
Asclepias linaria Cav.,-107.5,27.383,Asclepias linaria Cav.,1990,10,24,1990-10-24,NA,1880,Chihuahua,MX
Asclepias linaria Cav.,-106.625278,25.478056,Asclepias linaria Cav.,1990,10,20,1990-10-20,NA,1550,Durango,MX
Asclepias linaria Cav.,-99.763611,21.258333,Asclepias linaria Cav.,1990,10,12,1990-10-12,1,650,Guanajuato,MX
Asclepias linaria Cav.,-99.761667,21.258333,Asclepias linaria Cav.,1990,10,12,1990-10-12,1,650,Guanajuato,MX
Asclepias linaria Cav.,-106.617,25.47806,Asclepias linaria Cav.,1990,10,20,1990-10-20,1,1550,Durango,MX
Asclepias linaria Cav.,-107.5,27.383,Asclepias linaria Cav.,1990,10,24,1990-10-24,1,1880,Chihuahua,MX
Asclepias linaria Cav.,-106.608333,25.475,Asclepias linaria Cav.,1990,11,13,1990-11-13,NA,775,Durango,MX
Asclepias linaria Cav.,-100.403,19.866,Asclepias linaria Cav.,1990,12,12,1990-12-12,NA,NA,Michoacan,MX
Asclepias linaria Cav.,-100.403333,19.866111,Asclepias linaria Cav.,1990,12,12,1990-12-12,NA,9999,Michoacán de Ocampo,MX
Asclepias linaria Cav.,-100.358056,19.831667,Asclepias linaria Cav.,1990,12,12,1990-12-12,1,2115,Michoacán,MX
Asclepias linaria Cav.,-100.40333,19.86611,Asclepias linaria Cav.,1990,12,12,1990-12-12,1,NA,Michoacan de ocampo,MX
Asclepias linaria Cav.,-100.788,19.833,Asclepias linaria Cav.,1989,2,4,1989-02-04,NA,2000,Michoacan,MX
Asclepias linaria Cav.,-100.787778,19.833333,Asclepias linaria Cav.,1989,2,4,1989-02-04,NA,2000,Michoacán de Ocampo,MX
Asclepias linaria Cav.,-99.81,24.1,Asclepias linaria Cav.,1989,2,12,1989-02-12,NA,1290,Nuevo León,MX
Asclepias linaria Cav.,-100.791667,19.838333,Asclepias linaria Cav.,1989,2,4,1989-02-04,1,1000,Michoacan de ocampo,MX
Asclepias linaria Cav.,-99.817462,24.099803,Asclepias linaria Cav.,1989,2,12,1989-02-12,NA,645,Nuevo leon,MX
Asclepias linaria Cav.,-99.817219,24.099439,Asclepias linaria Cav.,1989,2,12,1989-02-12,1,645,Nuevo leon,MX
Asclepias linaria Cav.,-103.195278,19.956667,Asclepias linaria Cav.,1989,2,22,1989-02-22,1,1000,Jalisco,MX
Asclepias linaria Cav.,-100.783333,19.838333,Asclepias linaria Cav.,1989,2,4,1989-02-04,1,2000,Michoacan de ocampo,MX
Asclepias linaria Cav.,-100.78333,19.83333,Asclepias linaria Cav.,1989,2,4,1989-02-04,1,2000,Michoacan de ocampo,MX
Asclepias linaria Cav.,-101.722,19.437,Asclepias linaria Cav.,1989,3,10,1989-03-10,NA,2100,Michoacan,MX
Asclepias linaria Cav.,-101.738056,19.458611,Asclepias linaria Cav.,1989,3,10,1989-03-10,NA,2160,Michoacán de Ocampo,MX
Asclepias linaria Cav.,-101.74,19.45,Asclepias linaria Cav.,1989,3,10,1989-03-10,1,2100,Michoacán,MX
Asclepias linaria Cav.,-100.03,21.24,Asclepias linaria Cav.,1989,3,8,1989-03-08,NA,1900,Guanajuato,MX
Asclepias linaria Cav.,-101.73,19.451667,Asclepias linaria Cav.,1989,3,10,1989-03-10,1,0,Michoacan de ocampo,MX
Asclepias linaria Cav.,-102.951389,19.976667,Asclepias linaria Cav.,1989,3,15,1989-03-15,1,0,Jalisco,MX
Asclepias linaria Cav.,-100.055556,21.298611,Asclepias linaria Cav.,1989,3,8,1989-03-08,1,0,Guanajuato,MX
Asclepias linaria Cav.,-100.056192,21.263686,Asclepias linaria Cav.,1989,3,8,1989-03-08,1,950,Guanajuato,MX
Asclepias linaria Cav.,-102.951389,19.976667,Asclepias linaria Cav.,1989,3,15,1989-03-15,1,0,Jalisco,MX
Asclepias linaria Cav.,-101.73806,19.45086,Asclepias linaria Cav.,1989,3,10,1989-03-10,1,2600,Michoacan de ocampo,MX
Asclepias linaria Cav.,-102.349,20.957,Asclepias linaria Cav.,1989,4,11,1989-04-11,NA,2100,Jalisco,MX
Asclepias linaria Cav.,-102.349167,20.956667,Asclepias linaria Cav.,1989,4,11,1989-04-11,NA,2100,Jalisco,MX
Asclepias linaria Cav.,-104,20.333333,Asclepias linaria Cav.,1989,4,30,1989-04-30,1,890,Jalisco,MX
Asclepias linaria Cav.,-102.34,20.95667,Asclepias linaria Cav.,1989,4,11,1989-04-11,1,2100,Jalisco,MX
Asclepias linaria Cav.,-99.108,18.992,Asclepias linaria Cav.,1989,5,20,1989-05-20,NA,1700,Morelos,MX
Asclepias linaria Cav.,-99.117,20.168,Asclepias linaria Cav.,1989,5,30,1989-05-30,NA,2180,Hidalgo,MX
Asclepias linaria Cav.,-99.116667,20.168333,Asclepias linaria Cav.,1989,5,30,1989-05-30,NA,2180,Hidalgo,MX
Asclepias linaria Cav.,-99.108333,18.991667,Asclepias linaria Cav.,1989,5,20,1989-05-20,NA,1700,Morelos,MX
Asclepias linaria Cav.,-99.125,20.175,Asclepias linaria Cav.,1989,5,30,1989-05-30,1,1090,Hidalgo,MX
Asclepias linaria Cav.,-99.0125,20.168333,Asclepias linaria Cav.,1989,5,30,1989-05-30,1,1090,Hidalgo,MX
Asclepias linaria Cav.,-99.0125,20.16833,Asclepias linaria Cav.,1989,5,30,1989-05-30,NA,NA,Hidalgo,MX
Asclepias linaria Cav.,-99.10833,18.99167,Asclepias linaria Cav.,1989,5,20,1989-05-20,1,1700,Morelos,MX
Asclepias linaria Cav.,-105.849039,23.59931,Asclepias linaria Cav.,1989,7,26,1989-07-26,1,1050,Durango,MX
Asclepias linaria Cav.,-99.636667,21.23,Asclepias linaria Cav.,1989,7,27,1989-07-27,1,0,Queretaro,MX
Asclepias linaria Cav.,-105.839167,23.592778,Asclepias linaria Cav.,1989,7,26,1989-07-26,1,1050,Sinaloa,MX
Asclepias linaria Cav.,-100.791,19.836,Asclepias linaria Cav.,1989,8,2,1989-08-02,NA,2000,Michoacan,MX
Asclepias linaria Cav.,-100.791111,19.836389,Asclepias linaria Cav.,1989,8,2,1989-08-02,NA,2000,Michoacán de Ocampo,MX
Asclepias linaria Cav.,-101.49,20.42,Asclepias linaria Cav.,1989,8,19,1989-08-19,1,1780,Guanajuato,MX
Asclepias linaria Cav.,-101.44,21.03,Asclepias linaria Cav.,1989,8,21,1989-08-21,1,1900,Guanajuato,MX
Asclepias linaria Cav.,-100.358333,21.113333,Asclepias linaria Cav.,1989,8,2,1989-08-02,1,1000,Guanajuato,MX
Asclepias linaria Cav.,-101.508333,20.455,Asclepias linaria Cav.,1989,8,19,1989-08-19,1,890,Guanajuato,MX
Asclepias linaria Cav.,-100.791667,19.838333,Asclepias linaria Cav.,1989,8,2,1989-08-02,1,1000,Michoacan de ocampo,MX
Asclepias linaria Cav.,-101.445,21.036667,Asclepias linaria Cav.,1989,8,21,1989-08-21,1,950,Guanajuato,MX
Asclepias linaria Cav.,-101.5,20.45,Asclepias linaria Cav.,1989,8,19,1989-08-19,NA,1780,Guanajuato,MX
Asclepias linaria Cav.,-100.794722,19.8375,Asclepias linaria Cav.,1989,8,2,1989-08-02,1,2000,Michoacan de ocampo,MX
Asclepias linaria Cav.,-100.79111,19.83639,Asclepias linaria Cav.,1989,8,2,1989-08-02,1,2000,Michoacan de ocampo,MX
Asclepias linaria Cav.,-100.25,24.817,Asclepias linaria Cav.,1989,9,5,1989-09-05,NA,1950,Nuevo Leon,MX
Asclepias linaria Cav.,-100.25,24.816667,Asclepias linaria Cav.,1989,9,5,1989-09-05,NA,2160,Nuevo León,MX
Asclepias linaria Cav.,-99.92,23.88,Asclepias linaria Cav.,1989,9,5,1989-09-05,NA,1950,Nuevo León,MX
Asclepias linaria Cav.,-99.561667,20.683333,Asclepias linaria Cav.,1989,9,21,1989-09-21,1,0,Queretaro,MX
Asclepias linaria Cav.,-100.543061,25.080831,Asclepias linaria Cav.,1989,9,5,1989-09-05,1,975,Nuevo leon,MX
Asclepias linaria Cav.,-99.566993,20.686219,Asclepias linaria Cav.,1989,9,21,1989-09-21,1,925,Queretaro,MX
Asclepias linaria Cav.,-100.25,24.81667,Asclepias linaria Cav.,1989,9,5,1989-09-05,1,2160,Nuevo leon,MX
Asclepias linaria Cav.,-100.25,24.817,Asclepias linaria Cav.,1989,10,21,1989-10-21,NA,2100,Nuevo Leon,MX
Asclepias linaria Cav.,-100.25,24.816667,Asclepias linaria Cav.,1989,10,21,1989-10-21,NA,2160,Nuevo León,MX
Asclepias linaria Cav.,-99.92,23.88,Asclepias linaria Cav.,1989,10,21,1989-10-21,NA,2100,Nuevo León,MX
Asclepias linaria Cav.,-100.543333,25.08,Asclepias linaria Cav.,1989,10,21,1989-10-21,1,1050,Nuevo leon,MX
Asclepias linaria Cav.,-100.30848696027634,25.671454726267758,Asclepias linaria Cav.,1989,10,15,1989-10-15,1,0,Nuevo leon,MX
Asclepias linaria Cav.,-100.543061,25.080831,Asclepias linaria Cav.,1989,10,21,1989-10-21,1,1050,Nuevo leon,MX
Asclepias linaria Cav.,-100.25,24.81667,Asclepias linaria Cav.,1989,10,21,1989-10-21,1,2160,Nuevo leon,MX
Asclepias linaria Cav.,-102.768611,20.925833,Asclepias linaria Cav.,1989,11,18,1989-11-18,1,0,Jalisco,MX
Asclepias linaria Cav.,-102.538611,22.153611,Asclepias linaria Cav.,1989,12,11,1989-12-11,1,2350,Aguascalientes,MX
Asclepias linaria Cav.,-102.616667,21.01,Asclepias linaria Cav.,1988,2,27,1988-02-27,1,937.5,Jalisco,MX
Asclepias linaria Cav.,-98.483,19.075,Asclepias linaria Cav.,1988,3,24,1988-03-24,NA,2450,Puebla,MX
Asclepias linaria Cav.,-98.483333,19.075,Asclepias linaria Cav.,1988,3,24,1988-03-24,NA,2450,Puebla,MX
Asclepias linaria Cav.,-102.856667,19.996667,Asclepias linaria Cav.,1988,3,31,1988-03-31,1,1035,Michoacan de ocampo,MX
Asclepias linaria Cav.,-98.496667,19.089444,Asclepias linaria Cav.,1988,3,24,1988-03-24,1,1225,Puebla,MX
Asclepias linaria Cav.,-97.833,17.25,Asclepias linaria Cav.,1988,5,9,1988-05-09,NA,2250,Oaxaca,MX
Asclepias linaria Cav.,-97.833333,17.25,Asclepias linaria Cav.,1988,5,9,1988-05-09,NA,2250,Oaxaca,MX
Asclepias linaria Cav.,-97.514444,17.823889,Asclepias linaria Cav.,1988,5,14,1988-05-14,NA,2370,Oaxaca,MX
Asclepias linaria Cav.,-97.83,17.25,Asclepias linaria Cav.,1988,5,9,1988-05-09,NA,2250,Oaxaca,MX
Asclepias linaria Cav.,-98.051389,19.016667,Asclepias linaria Cav.,1988,5,21,1988-05-21,1,1250,Puebla,MX
Asclepias linaria Cav.,-97.83333,17.25,Asclepias linaria Cav.,1988,5,9,1988-05-09,1,2250,Oaxaca,MX
Asclepias linaria Cav.,-97.51444,17.82389,Asclepias linaria Cav.,1988,5,14,1988-05-14,1,2370,Oaxaca,MX
Asclepias linaria Cav.,-99.576,21.16,Asclepias linaria Cav.,1988,6,30,1988-06-30,NA,1980,Queretaro,MX
Asclepias linaria Cav.,-99.576389,21.159722,Asclepias linaria Cav.,1988,6,30,1988-06-30,NA,1980,Querétaro Arteaga,MX
Asclepias linaria Cav.,-99.566667,21.1,Asclepias linaria Cav.,1988,6,30,1988-06-30,1,0,Queretaro,MX
Asclepias linaria Cav.,-100.24043338253654,25.226750640438013,Asclepias linaria Cav.,1988,6,7,1988-06-07,1,600,Coahuila de zaragoza,MX
Asclepias linaria Cav.,-100.242241,25.226134,Asclepias linaria Cav.,1988,6,7,1988-06-07,NA,1200,Coahuila,MX
Asclepias linaria Cav.,-100.23333,25.23333,Asclepias linaria Cav.,1988,6,7,1988-06-07,NA,NA,Coahuila,MX
Asclepias linaria Cav.,-99.57639,21.15972,Asclepias linaria Cav.,1988,6,30,1988-06-30,1,1980,Queretaro,MX
Asclepias linaria Cav.,-109.234,29.933,Asclepias linaria Cav.,1988,7,21,1988-07-21,NA,1000,Sonora,MX
Asclepias linaria Cav.,-98.301,19.335,Asclepias linaria Cav.,1988,7,21,1988-07-21,NA,2360,Tlaxcala,MX
Asclepias linaria Cav.,-98.301,19.335,Asclepias linaria Cav.,1988,7,21,1988-07-21,NA,2360,Tlaxcala,MX
Asclepias linaria Cav.,-101.666,19.722,Asclepias linaria Cav.,1988,7,10,1988-07-10,NA,2210,Michoacan,MX
Asclepias linaria Cav.,-108.481,28.495,Asclepias linaria Cav.,1988,7,22,1988-07-22,NA,1800,Chihuahua,MX
Asclepias linaria Cav.,-101.665556,19.721944,Asclepias linaria Cav.,1988,7,10,1988-07-10,NA,2210,Michoacán de Ocampo,MX
Asclepias linaria Cav.,-108.48055600000001,28.495278,Asclepias linaria Cav.,1988,7,22,1988-07-22,NA,1800,Chihuahua,MX
Asclepias linaria Cav.,-98.300833,19.335278,Asclepias linaria Cav.,1988,7,21,1988-07-21,NA,2360,Tlaxcala,MX
Asclepias linaria Cav.,-98.300833,19.335278,Asclepias linaria Cav.,1988,7,21,1988-07-21,NA,2360,Tlaxcala,MX
Asclepias linaria Cav.,-109.234167,29.933333,Asclepias linaria Cav.,1988,7,21,1988-07-21,NA,1000,Sonora,MX
Asclepias linaria Cav.,-108.5,28.5,Asclepias linaria Cav.,1988,7,22,1988-07-22,NA,1800,Chihuahua,MX
Asclepias linaria Cav.,-98.275,19.325,Asclepias linaria Cav.,1988,7,19,1988-07-19,1,1150,Tlaxcala,MX
Asclepias linaria Cav.,-109.29951,29.909166,Asclepias linaria Cav.,1988,7,21,1988-07-21,NA,1000,Sonora,MX
Asclepias linaria Cav.,-101.688333,19.703333,Asclepias linaria Cav.,1988,7,10,1988-07-10,1,1150,Michoacan de ocampo,MX
Asclepias linaria Cav.,-99.2,21.258889,Asclepias linaria Cav.,1988,7,12,1988-07-12,1,862.5,Queretaro,MX
Asclepias linaria Cav.,-98.233333,19.35,Asclepias linaria Cav.,1988,7,10,1988-07-10,1,1200,Tlaxcala,MX
Asclepias linaria Cav.,-98.230833,19.341944,Asclepias linaria Cav.,1988,7,10,1988-07-10,1,2400,Tlaxcala,MX
Asclepias linaria Cav.,-98.30083,19.33528,Asclepias linaria Cav.,1988,7,21,1988-07-21,1,2360,Tlaxcala,MX
Asclepias linaria Cav.,-101.66556,19.72194,Asclepias linaria Cav.,1988,7,10,1988-07-10,1,2210,Michoacan de ocampo,MX
Asclepias linaria Cav.,-98.30083,19.33528,Asclepias linaria Cav.,1988,7,21,1988-07-21,1,2360,Tlaxcala,MX
Asclepias linaria Cav.,-108.47861,28.49528,Asclepias linaria Cav.,1988,7,22,1988-07-22,1,1800,Chihuahua,MX
Asclepias linaria Cav.,-109.23417,29.93333,Asclepias linaria Cav.,1988,7,21,1988-07-21,1,1000,Sonora,MX
Asclepias linaria Cav.,-98.263,19.344,Asclepias linaria Cav.,1988,8,19,1988-08-19,NA,2480,Tlaxcala,MX
Asclepias linaria Cav.,-89.247,19.337,Asclepias linaria Cav.,1988,8,28,1988-08-28,NA,2300,Tlaxcala,MX
Asclepias linaria Cav.,-99.012,20.147,Asclepias linaria Cav.,1988,8,20,1988-08-20,NA,2500,Hidalgo,MX
Asclepias linaria Cav.,-98.263333,19.344444,Asclepias linaria Cav.,1988,8,19,1988-08-19,NA,2480,Tlaxcala,MX
Asclepias linaria Cav.,-98.246944,19.336667,Asclepias linaria Cav.,1988,8,28,1988-08-28,NA,2300,Tlaxcala,MX
Asclepias linaria Cav.,-99.0125,20.147222,Asclepias linaria Cav.,1988,8,20,1988-08-20,NA,2500,Hidalgo,MX
Asclepias linaria Cav.,-98.241667,19.325,Asclepias linaria Cav.,1988,8,22,1988-08-22,1,1160,Tlaxcala,MX
Asclepias linaria Cav.,-99.0125,20.147222,Asclepias linaria Cav.,1988,8,20,1988-08-20,1,1250,Hidalgo,MX
Asclepias linaria Cav.,-100.160556,25.262222,Asclepias linaria Cav.,1988,8,10,1988-08-10,1,650,Nuevo leon,MX
Asclepias linaria Cav.,-99.0125,20.147222,Asclepias linaria Cav.,1988,8,20,1988-08-20,1,1250,Hidalgo,MX
Asclepias linaria Cav.,-100.16071160451675,25.262579490053188,Asclepias linaria Cav.,1988,8,10,1988-08-10,1,600,Nuevo leon,MX
Asclepias linaria Cav.,-103.423889,20.6175,Asclepias linaria Cav.,1988,8,19,1988-08-19,1,0,Jalisco,MX
Asclepias linaria Cav.,-102.864722,20.919167,Asclepias linaria Cav.,1988,8,17,1988-08-17,1,900,Jalisco,MX
Asclepias linaria Cav.,-98.233333,19.316667,Asclepias linaria Cav.,1988,8,22,1988-08-22,1,1160,Tlaxcala,MX
Asclepias linaria Cav.,-103,20,Asclepias linaria Cav.,1988,8,31,1988-08-31,NA,2000,Michoacán,MX
Asclepias linaria Cav.,-98.238611,19.316667,Asclepias linaria Cav.,1988,8,22,1988-08-22,1,2320,Tlaxcala,MX
Asclepias linaria Cav.,-99.0125,20.14722,Asclepias linaria Cav.,1988,8,20,1988-08-20,NA,NA,Hidalgo,MX
Asclepias linaria Cav.,-100.13333,25.26667,Asclepias linaria Cav.,1988,8,10,1988-08-10,NA,NA,Nuevo Leon,MX
Asclepias linaria Cav.,-98.24694,19.33667,Asclepias linaria Cav.,1988,8,28,1988-08-28,1,2300,Tlaxcala,MX
Asclepias linaria Cav.,-98.26333,19.34444,Asclepias linaria Cav.,1988,8,19,1988-08-19,1,2480,Tlaxcala,MX
Asclepias linaria Cav.,-99.0125,20.14722,Asclepias linaria Cav.,1988,8,20,1988-08-20,1,2500,Hidalgo,MX
Asclepias linaria Cav.,-103.183,20.974,Asclepias linaria Cav.,1988,9,6,1988-09-06,NA,1900,Jalisco,MX
Asclepias linaria Cav.,-108.481,28.495,Asclepias linaria Cav.,1988,9,5,1988-09-05,NA,1800,Chihuahua,MX
Asclepias linaria Cav.,-103.182778,20.973889,Asclepias linaria Cav.,1988,9,6,1988-09-06,NA,1900,Jalisco,MX
Asclepias linaria Cav.,-108.48055600000001,28.495278,Asclepias linaria Cav.,1988,9,5,1988-09-05,NA,1800,Chihuahua,MX
Asclepias linaria Cav.,-108.5,28.5,Asclepias linaria Cav.,1988,9,5,1988-09-05,NA,1800,Chihuahua,MX
Asclepias linaria Cav.,-101.606667,21.146667,Asclepias linaria Cav.,1988,9,19,1988-09-19,1,1075,Guanajuato,MX
Asclepias linaria Cav.,-98.066667,18.841667,Asclepias linaria Cav.,1988,9,24,1988-09-24,1,1200,Puebla,MX
Asclepias linaria Cav.,-108.47861,28.49528,Asclepias linaria Cav.,1988,9,5,1988-09-05,1,1800,Chihuahua,MX
Asclepias linaria Cav.,-103.17389,20.97389,Asclepias linaria Cav.,1988,9,6,1988-09-06,1,1900,Jalisco,MX
Asclepias linaria Cav.,-100.302,21.04,Asclepias linaria Cav.,1988,10,6,1988-10-06,NA,2200,Guanajuato,MX
Asclepias linaria Cav.,-100.3025,21.040278,Asclepias linaria Cav.,1988,10,6,1988-10-06,NA,2200,Guanajuato,MX
Asclepias linaria Cav.,-100.41,21.3,Asclepias linaria Cav.,1988,10,14,1988-10-14,NA,2800,Guanajuato,MX
Asclepias linaria Cav.,-100.439444,21.569444,Asclepias linaria Cav.,1988,10,14,1988-10-14,1,1000,Guanajuato,MX
Asclepias linaria Cav.,-100.439444,21.569444,Asclepias linaria Cav.,1988,10,14,1988-10-14,1,1000,Guanajuato,MX
Asclepias linaria Cav.,-100.385,20.998333,Asclepias linaria Cav.,1988,10,6,1988-10-06,1,0,Guanajuato,MX
Asclepias linaria Cav.,-100.410436,21.300694,Asclepias linaria Cav.,1988,10,14,1988-10-14,1,1400,Guanajuato,MX
Asclepias linaria Cav.,-100.30694,21.04028,Asclepias linaria Cav.,1988,10,6,1988-10-06,1,2200,Guanajuato,MX
